Time,Battery Voltage,Battery Current,Battery Level,GPS_Lat,GPS_Lon,GPS_Alt,CPU Usage,Ground_Speed,Air_Speed,,
57:24.2,19.776,35.88,44,13.027234,77.5637734,934.47,11.5,3.483210802,3.493000269,,
57:25.2,19.743,36.82,44,13.0272613,77.5637857,934.5,11.4,2.651052475,3.085000038,,
57:26.2,19.706,38.51,44,13.02727,77.563806,934.55,10.4,2.483829975,2.144000053,,
57:27.2,19.707,38.34,44,13.0272655,77.5638297,934.52,11.9,3.368330717,3.18200016,,
57:28.2,19.697,38.53,44,13.0272523,77.5638584,934.45,11.7,2.883989573,3.239000082,,
57:29.2,19.781,35.32,44,13.0272359,77.5638666,934.49,10.9,2.591397762,2.421000004,,
57:30.2,19.833,33.01,44,13.027209,77.5638656,934.51,11.8,3.220268011,3.153000116,,
57:31.2,19.8,34.04,44,13.0271794,77.5638588,934.51,12.7,2.792830229,2.930000067,,
57:32.2,20.03,26.05,44,13.0271672,77.5638453,934.67,11.3,1.50053978,2.065000057,,
57:33.2,19.89,31.44,44,13.027171,77.5638318,934.68,10.8,2.354012489,1.837000132,,
57:34.2,19.889,31.01,44,13.0271754,77.5638034,934.58,11.8,3.293506861,2.903000116,,
57:35.2,19.79,35.17,44,13.0271767,77.5637762,934.49,11.6,2.372134924,2.819000244,,
57:36.2,19.663,40.86,44,13.0271815,77.5637657,934.53,11.8,1.162530899,1.00999999,,
57:37.2,19.686,38.93,44,13.0272027,77.5637685,934.54,12.1,3.213176489,2.843000174,,
57:38.2,19.555,43.18,44,13.0272346,77.563775,934.58,11.9,3.29958725,3.288000107,,
57:39.2,19.844,32.75,43,13.0272571,77.5637793,934.55,12,2.435598612,2.866000175,,
57:40.2,19.697,38.29,43,13.0272716,77.5637867,934.51,11.1,1.147381783,1.513000131,,
57:41.3,19.896,30.46,43,13.0272685,77.5638026,934.59,11.6,2.142365456,1.761000037,,
57:42.3,19.701,37.4,43,13.0272629,77.5638208,934.56,12,3.344450235,3.21600008,,
57:43.3,19.493,45.03,43,13.0272531,77.5638567,934.63,11.8,3.246073484,3.493000269,,
57:44.3,19.275,53.11,43,13.0272348,77.563871,934.6,11.9,2.2220397,2.304000139,,
57:45.3,19.597,40.7,43,13.0272176,77.5638694,934.64,11.6,2.579005241,2.528000116,,
57:46.3,19.501,43.83,43,13.0271944,77.5638631,934.62,11.8,2.448998928,2.679000139,,
57:47.3,19.909,28.75,43,13.0271788,77.5638477,934.63,10.8,2.023594379,1.967000127,,
57:48.3,19.522,43.66,43,13.027175,77.5638292,934.57,11.6,3.090830565,2.691000223,,
57:49.3,19.704,36.77,43,13.0271746,77.5637995,934.54,12,3.158297062,2.98300004,,
57:50.3,19.727,35.75,43,13.0271752,77.563772,934.44,11.3,2.120212555,2.602000237,,
57:51.3,19.802,33.21,43,13.0271847,77.5637611,934.55,11.6,1.666018367,1.474000096,,
57:52.3,19.752,35.02,43,13.0271994,77.5637636,934.6,10.2,2.638136625,2.242000103,,
57:53.3,19.72,36.31,43,13.0272303,77.5637724,934.57,12.4,3.525749922,3.463000059,,
57:54.3,19.624,39.29,43,13.0272617,77.563782,934.49,13.3,2.80681777,3.204000235,,
57:55.3,19.68,37.47,43,13.0272719,77.5637917,934.53,11.1,1.879737139,1.668000102,,
57:56.3,19.704,36.17,43,13.027268,77.5638142,934.52,12.2,2.932047606,2.157999992,,
57:57.3,19.722,35.3,43,13.0272608,77.5638366,934.49,12.1,3.169140577,3.08100009,,
57:58.4,19.651,37.91,43,13.0272437,77.5638591,934.54,11.4,2.739483833,2.714000225,,
57:59.4,19.692,36.52,43,13.0272171,77.5638656,934.55,10.9,3.00402236,2.889000177,,
58:00.4,19.643,37.76,43,13.0271876,77.5638603,934.59,14.1,2.88284874,3.069000244,,
58:01.4,19.665,37.12,43,13.0271723,77.5638504,934.63,11.4,2.32659626,2.573000193,,
58:02.4,19.758,33.53,42,13.0271666,77.5638264,934.66,11.7,3.025586843,2.599000216,,
58:03.4,19.798,31.88,42,13.0271707,77.5637962,934.63,12.2,2.997007132,2.960000038,,
58:04.4,19.568,40.52,42,13.027179,77.56377,934.57,12.5,2.389749527,2.437000036,,
58:05.4,19.722,34.65,42,13.0271906,77.5637616,934.62,11.2,2.081134319,1.967000127,,
58:06.4,19.717,34.65,42,13.0272163,77.5637657,934.64,12.7,3.061521053,2.668000221,,
58:07.4,19.622,38.59,42,13.0272375,77.5637732,934.57,10.6,3.185688734,3.310000181,,
58:08.4,19.574,40.61,42,13.0272634,77.563789,934.57,12.7,2.722795725,2.951000214,,
58:09.4,19.597,39.79,42,13.0272704,77.5638149,934.59,11.1,2.721421003,2.662000179,,
58:10.4,19.6,39.15,42,13.0272655,77.5638387,934.58,12.1,3.384727955,3.111000061,,
58:11.4,19.633,37.55,42,13.0272505,77.5638621,934.51,11.4,2.2603333,2.570000172,,
58:12.5,19.72,34.18,42,13.0272275,77.563865,934.53,10.9,2.912389994,2.476000071,,
58:13.5,19.547,40.54,42,13.0272048,77.5638615,934.58,10.3,3.206669569,3.181000233,,
58:14.5,19.529,41.23,42,13.0271784,77.5638511,934.53,11.5,2.581567287,2.81400013,,
58:15.5,19.596,38.79,42,13.0271675,77.5638303,934.6,11.2,2.64797473,2.327000141,,
58:16.5,19.61,38.07,42,13.0271696,77.5638061,934.63,12.2,3.508733034,3.371000052,,
58:17.5,19.542,40.29,42,13.0271756,77.5637765,934.54,11.6,2.564146757,2.799000025,,
58:18.5,19.741,33.15,42,13.0271772,77.5637639,934.49,12.1,0.339650691,0.976000071,,
58:19.5,19.6,38.16,42,13.0271781,77.5637636,934.54,11.6,0.982051849,0.349000007,,
58:20.5,19.603,37.92,42,13.0271927,77.5637703,934.52,11,2.317581654,1.804000139,,
58:21.5,19.693,34.19,42,13.0272143,77.5637754,934.52,12,3.487689495,3.447000265,,
58:22.5,19.778,31.3,42,13.0272496,77.56378,934.5,12.1,3.147686005,3.411000252,,
58:23.5,19.629,37.3,42,13.0272736,77.5637891,934.5,11.5,2.063374519,2.565000057,,
58:24.5,19.57,39.18,42,13.0272755,77.5638055,934.5,11.7,2.233747244,1.837000132,,
58:25.5,19.574,38.2,41,13.0272683,77.5638266,934.55,11.8,3.121855021,3.01300025,,
58:26.6,19.627,36.25,41,13.0272542,77.56385,934.54,11.5,2.565412998,2.661000013,,
58:27.6,19.34,46.95,41,13.0272296,77.5638609,934.48,13.2,2.938655853,2.704000235,,
58:28.6,19.51,40.23,41,13.0272033,77.5638627,934.56,10.7,3.808700085,3.534000158,,
58:29.6,19.525,39.32,41,13.0271725,77.5638575,934.51,11.5,2.296216488,2.755000114,,
58:30.6,19.678,34.08,41,13.0271652,77.5638436,934.59,12.2,1.733725667,1.666000128,,
58:31.6,19.581,37.39,41,13.0271674,77.5638278,934.6,11.6,2.720592976,2.340000153,,
58:32.6,19.507,39.83,41,13.0271733,77.5637979,934.59,10.8,3.2450881,2.976000071,,
58:33.6,19.559,38.19,41,13.0271817,77.563771,934.62,12,2.430927038,2.870000124,,
58:34.6,19.62,36.42,41,13.0271919,77.5637629,934.68,11.1,1.702593923,1.737000108,,
58:35.6,19.557,38.21,41,13.0272138,77.5637655,934.61,12.2,2.919137478,2.678000212,,
58:36.6,19.795,29.43,41,13.0272393,77.563773,934.57,13.1,2.766262531,2.680000067,,
58:37.6,19.576,37.91,41,13.0272579,77.563786,934.6,12.1,2.856889963,2.823000193,,
58:38.6,19.503,40.43,41,13.0272691,77.5638139,934.59,11.1,3.102599382,2.980000257,,
58:39.6,19.546,38.57,41,13.027265,77.5638466,934.54,10.7,3.188091278,3.234000206,,
58:40.6,19.489,40.62,41,13.0272504,77.5638653,934.51,11.4,2.361605644,2.470000029,,
58:41.6,19.739,30.42,41,13.0272338,77.5638658,934.57,11.3,2.626908779,2.463000059,,
58:42.6,19.389,43.01,41,13.027208,77.5638603,934.63,11,2.802939415,2.80700016,,
58:43.6,19.797,28.73,41,13.0271899,77.5638537,934.61,11.8,2.363800526,2.650000095,,
58:44.6,19.522,38.83,41,13.0271708,77.5638352,934.52,12,2.686049938,2.614000082,,
58:45.6,19.661,33.4,41,13.0271669,77.5638027,934.52,11.5,3.367157936,3.184000254,,
58:46.6,19.496,39.84,41,13.0271719,77.5637799,934.52,11.5,2.452466965,2.748000145,,
58:47.6,19.403,43.12,41,13.0271771,77.5637658,934.46,10.4,1.045930505,1.440000057,,
58:48.7,19.425,41.89,40,13.027191,77.5637639,934.52,12.6,2.341512203,1.942000151,,
58:49.7,19.4,42.63,40,13.0272114,77.5637686,934.51,11.4,3.14781642,2.883000135,,
58:50.7,19.533,37.42,40,13.0272433,77.563777,934.48,11.2,3.212259769,3.240000248,,
58:51.7,19.347,44.71,40,13.0272686,77.5637859,934.47,10.7,2.035336018,2.575000048,,
58:52.7,19.428,41.67,40,13.0272734,77.5637984,934.53,11.8,2.276165485,1.935000062,,
58:53.7,19.495,38.48,40,13.0272663,77.563824,934.54,12,2.931778908,2.849000216,,
58:54.7,19.574,35.42,40,13.0272548,77.5638523,934.52,11.9,2.977673054,3.18200016,,
58:55.7,19.622,33.36,40,13.0272404,77.5638624,934.59,12,2.226542711,2.328000069,,
58:56.7,19.44,40.49,40,13.0272142,77.5638632,934.59,10.8,2.910867691,2.813000202,,
58:57.7,19.766,28.59,40,13.0271935,77.5638593,934.58,11,2.499083996,2.774000168,,
58:58.7,19.562,35.74,40,13.0271753,77.5638468,934.56,11.7,2.136504173,2.170000076,,
58:59.7,19.53,37.08,40,13.0271701,77.5638231,934.6,11.9,2.890870333,2.692000151,,
59:00.7,19.369,42.61,40,13.0271722,77.5637918,934.57,13.5,3.088356256,3.336000204,,
59:01.7,19.521,37.2,40,13.0271736,77.5637715,934.52,12.3,1.673562765,2.248000145,,
59:02.7,19.568,35.36,40,13.0271831,77.563761,934.57,13,1.741635323,1.30400002,,
59:03.7,19.625,33.15,40,13.0271999,77.5637648,934.64,9.2,3.016869545,2.614000082,,
59:04.8,19.663,31.6,40,13.0272291,77.5637752,934.61,12.9,3.133201122,3.101000071,,
59:05.8,19.571,35.34,40,13.0272582,77.5637858,934.5,11.1,2.933047771,3.170000076,,
59:06.8,19.551,36.28,40,13.0272703,77.5637979,934.53,11.9,2.175703287,2.127000093,,
59:07.8,19.554,35.92,40,13.02727,77.5638257,934.51,11.5,3.146207094,3.032000065,,
59:08.8,19.452,39.48,40,13.0272582,77.5638505,934.46,10.6,2.635691881,2.787000179,,
59:09.8,19.501,37.48,40,13.0272415,77.563859,934.51,11.9,2.968901396,2.775000095,,
59:10.8,19.48,38,40,13.0272112,77.5638612,934.59,12.3,3.611124754,3.354000092,,
59:11.8,19.466,37.74,39,13.0271796,77.5638589,934.56,11.9,2.382596254,3.192000151,,
59:12.8,19.491,37.26,39,13.0271694,77.56385,934.6,12.7,1.549025059,1.285000086,,
59:13.8,19.537,35.28,39,13.0271692,77.5638328,934.55,12.6,2.716644526,2.429000139,,
59:14.8,19.466,37.72,39,13.0271739,77.5638054,934.53,12.3,3.114661455,3.037000179,,
59:15.8,19.627,32.32,39,13.0271809,77.5637744,934.48,11.8,2.879112482,3.256000042,,
59:16.8,19.478,37.77,39,13.027191,77.5637615,934.5,11.9,2.089555025,1.976000071,,
59:17.8,19.49,37.27,39,13.027213,77.5637624,934.53,11.6,2.758933067,2.343000174,,
59:18.8,19.496,36.78,39,13.0272405,77.5637724,934.5,13.1,3.186550856,2.835000038,,
59:19.8,19.444,38.57,39,13.0272632,77.5637905,934.49,11.1,2.844053268,2.868000031,,
59:20.8,19.435,39.09,39,13.0272694,77.563814,934.47,12.3,3.390709877,3.174000263,,
59:21.9,19.408,39.66,39,13.0272641,77.5638479,934.5,11.6,3.062330246,3.283000231,,
59:22.9,19.466,37.34,39,13.0272542,77.5638603,934.57,11.5,2.15946126,2.18200016,,
59:23.9,19.481,36.4,39,13.0272295,77.5638637,934.61,12.6,3.02005291,2.692000151,,
59:24.9,19.288,43.42,39,13.0272061,77.5638615,934.63,10.5,3.22612834,3.102000237,,
59:25.9,19.384,39.75,39,13.0271779,77.5638521,934.59,11.7,2.822200775,3.041000128,,
59:26.9,19.408,38.32,39,13.0271651,77.5638335,934.62,13.3,2.119026661,2.088000059,,
59:27.9,19.38,39.37,39,13.0271665,77.5638133,934.62,11.6,3.157016039,2.982000113,,
59:28.9,19.555,33.06,39,13.0271725,77.5637833,934.54,11,2.716816902,2.936000109,,
59:29.9,19.546,33.57,39,13.0271798,77.5637651,934.54,11,1.592595458,2.084000111,,
59:30.9,19.529,33.88,39,13.0271925,77.5637614,934.58,12.7,2.216568232,1.943000078,,
59:31.9,19.483,35.72,39,13.0272174,77.5637662,934.56,11.3,3.021742821,2.81400013,,
59:32.9,19.532,33.94,39,13.027248,77.5637775,934.55,10.8,2.965824842,3.076000214,,
59:34.0,19.418,38,39,13.0272645,77.5637884,934.51,11,2.321499109,2.59100008,,
59:35.0,19.48,35.79,38,13.0272686,77.563814,934.62,12.5,2.858343124,2.554000139,,
59:36.0,19.411,37.9,38,13.0272617,77.5638447,934.61,11,3.261858463,3.397000074,,
59:37.0,19.389,38.58,38,13.0272498,77.5638623,934.56,11.9,2.42900157,2.518000126,,
59:38.0,19.423,37.36,38,13.0272268,77.5638669,934.52,11.2,3.014802456,2.825000048,,
59:39.0,19.444,36.27,38,13.0271954,77.5638612,934.52,10.7,3.322678804,3.299000263,,
59:40.0,19.365,38.94,38,13.0271727,77.5638488,934.52,12,2.246640921,2.517000198,,
59:41.0,19.351,39.38,38,13.0271674,77.563833,934.57,11.4,2.548318625,2.248000145,,
59:42.0,19.426,36.74,38,13.0271711,77.5638034,934.61,11.6,3.179392099,2.881000042,,
59:43.0,19.462,34.82,38,13.0271766,77.5637751,934.59,13,2.662302732,2.908000231,,
59:44.0,19.5,33.63,38,13.02718,77.5637657,934.53,12.7,0.632555664,1.047000051,,
59:45.0,19.4,37.36,38,13.0271842,77.5637635,934.59,11.2,1.409954548,0.762000024,,
59:46.0,19.385,37.4,38,13.027196,77.5637675,934.6,10.9,2.611366034,1.995000124,,
59:47.0,19.454,34.41,38,13.0272237,77.5637753,934.61,12.3,3.449656487,3.443000078,,
59:48.0,19.457,35.15,38,13.0272565,77.5637831,934.58,11.8,2.826887608,3.221000195,,
59:49.0,19.337,39.87,38,13.0272731,77.5637979,934.59,12.3,1.981608868,2.101999998,,
59:50.1,19.452,35.35,38,13.0272728,77.563815,934.59,12.3,2.570076227,2.328999996,,
59:51.1,19.414,36.62,38,13.0272624,77.5638437,934.53,10.6,2.932236195,2.934000254,,
59:52.1,19.44,34.97,38,13.0272481,77.5638562,934.55,10.6,2.63436842,2.5400002,,
59:53.1,19.408,36.19,38,13.0272202,77.5638604,934.65,12.1,3.529029131,3.274000168,,
59:54.1,19.331,39.22,38,13.0271853,77.5638605,934.65,11.6,3.093128681,3.39800024,,
59:55.1,19.493,32.32,38,13.0271679,77.5638535,934.66,12.3,1.98210156,2.347000122,,
59:56.1,19.111,46.92,38,13.0271649,77.563837,934.71,11.4,2.311163902,2.065000057,,
59:57.1,19.603,27.78,38,13.0271712,77.5638107,934.71,12.2,2.831782818,2.668000221,,
59:58.1,19.019,50.23,38,13.0271749,77.5637895,934.62,11.1,2.760609627,3.07400012,,
59:59.1,19.595,29.3,37,13.0271783,77.5637694,934.67,10.5,0.982452273,1.016000032,,
00:00.1,19.423,35.63,37,13.0271898,77.5637734,934.74,13.1,2.360398531,1.935000062,,
00:01.1,19.596,29,37,13.0272155,77.5637707,934.57,12.4,3.212940454,2.870000124,,
00:02.1,19.348,37.98,37,13.0272522,77.5637692,934.59,11.6,3.632045269,3.510000229,,
00:03.1,19.194,43.63,37,13.0272681,77.5637727,934.54,10.7,1.273071408,1.56400013,,
00:04.1,19.262,40.68,37,13.0272696,77.5637875,934.62,10.9,2.235611439,1.844000101,,
00:05.1,19.385,35.18,37,13.0272632,77.5638132,934.55,11.5,3.343746185,3.07400012,,
00:06.1,19.317,37.99,37,13.0272535,77.5638479,934.51,11.6,3.436183929,3.517000198,,
00:07.1,19.28,39.33,37,13.0272441,77.5638651,934.49,12.9,2.140170813,2.573000193,,
00:08.2,19.316,37.68,37,13.0272242,77.5638691,934.56,11.5,2.521348715,2.167000055,,
00:09.2,19.359,35.41,37,13.0272025,77.5638648,934.6,10.8,3.032866955,3.051000118,,
00:10.2,19.423,33.3,37,13.0271826,77.5638532,934.65,13.2,2.241655111,2.190000057,,
00:11.2,19.382,34.97,37,13.0271742,77.5638288,934.59,12.3,2.821935892,2.527000189,,
00:12.2,19.399,34.02,37,13.0271749,77.5638042,934.58,10.6,3.232369423,3.205000162,,
00:13.2,19.162,42.81,37,13.0271772,77.5637724,934.53,12.4,2.359735012,3.08100009,,
00:14.2,19.373,34.95,37,13.027184,77.5637619,934.72,10.8,1.23377502,0.884000063,,
00:15.2,19.184,41.48,37,13.0271987,77.563769,934.72,11.6,2.24539113,1.726000071,,
00:16.2,19.386,33.59,37,13.0272216,77.5637758,934.6,11.4,3.870091915,3.793000221,,
00:17.2,19.495,29.74,37,13.0272584,77.5637856,934.58,12.2,2.762853861,3.695000172,,
00:18.2,19.29,38.02,37,13.0272707,77.5637926,934.68,12,1.232026815,1.124000072,,
00:19.2,19.385,34.62,37,13.0272683,77.5638074,934.69,11.2,2.280726194,1.713000059,,
00:20.2,19.351,35.14,37,13.0272589,77.5638361,934.57,10.9,3.329345226,3.221000195,,
00:21.2,19.362,34.57,37,13.0272493,77.5638577,934.51,11.9,2.835630894,3.126000166,,
00:22.2,19.295,36.82,36,13.0272309,77.5638707,934.56,10.9,2.404322863,2.212000132,,
00:23.2,19.198,39.86,36,13.0272064,77.5638664,934.51,11.1,2.662496328,2.760000229,,
00:24.2,19.24,38.53,36,13.0271818,77.5638542,934.49,11.1,2.707386255,2.707000017,,
00:25.2,19.241,38.11,36,13.0271695,77.5638374,934.57,11.3,2.602446318,2.687000036,,
00:26.2,19.167,40.52,36,13.0271681,77.5638072,934.58,11.6,3.121082067,2.876000166,,
00:27.3,19.311,35.33,36,13.0271729,77.5637858,934.56,11.7,2.832490444,3.002000093,,
00:28.3,19.175,40.6,36,13.0271788,77.5637655,934.54,12.8,1.125069022,1.59800005,,
00:29.3,19.246,37.58,36,13.0271931,77.5637645,934.55,11.3,2.180385113,1.854000092,,
00:30.3,19.41,31.93,36,13.0272129,77.5637687,934.59,11,3.426530361,3.366000175,,
00:31.3,19.252,37.71,36,13.0272487,77.563778,934.6,14.5,3.46286726,3.582000256,,
00:32.3,19.034,45.66,36,13.0272727,77.5637884,934.55,11.7,1.721004844,2.522000074,,
00:33.3,19.238,37.26,36,13.0272763,77.5638064,934.65,11.6,2.166200876,2.015000105,,
00:34.3,19.073,43.06,36,13.0272709,77.5638217,934.69,11.9,2.631434441,2.254000187,,
00:35.3,19.243,36.53,36,13.0272563,77.5638461,934.59,12.6,3.056314468,2.85800004,,
00:36.3,19.224,37.3,36,13.0272319,77.5638586,934.56,12.6,2.711415529,2.61500001,,
00:37.3,19.619,22.97,36,13.0272062,77.5638596,934.57,11.7,3.511119843,3.292000055,,
00:38.3,19.351,32.73,36,13.0271791,77.5638515,934.56,10.5,2.631475449,2.876000166,,
00:39.3,19.036,43.93,36,13.0271658,77.5638338,934.53,11.7,2.262725353,2.412000179,,
00:40.3,19.169,39.03,36,13.0271648,77.5638165,934.58,12,2.794791698,2.429000139,,
00:41.3,19.339,32.95,36,13.0271719,77.5637864,934.47,11,2.901165009,3.073000193,,
00:42.4,19.134,40.12,36,13.0271834,77.5637665,934.48,12.5,1.87641716,2.012000084,,
00:43.4,19.131,40.25,36,13.0271975,77.5637647,934.53,10.8,2.447738886,2.025000095,,
00:44.4,19.404,29.52,36,13.0272267,77.5637699,934.55,10.9,3.487170458,3.360000134,,
00:45.4,19.206,37.23,35,13.0272555,77.5637774,934.55,11.7,2.6596241,3.062000036,,
00:46.4,19.226,36.01,35,13.0272693,77.5637901,934.64,9.9,1.813169718,1.850000143,,
00:47.4,19.16,38.32,35,13.0272675,77.5638131,934.62,11.2,3.00768137,2.679000139,,
00:48.4,19.085,41.07,35,13.0272609,77.5638364,934.54,10.6,3.097364187,3.022000074,,
00:49.4,19.134,39.26,35,13.0272471,77.5638616,934.58,11.5,2.538621426,2.563000202,,
00:50.4,18.992,44.38,35,13.0272295,77.5638688,934.61,11.9,2.609624147,2.484000206,,
00:51.4,19.23,35.28,35,13.0271992,77.5638654,934.59,11.5,3.079354763,3.232000113,,
00:52.4,19.128,38.61,35,13.0271805,77.5638564,934.57,10.1,2.370478392,2.359000206,,
00:53.4,19.265,32.68,35,13.0271691,77.5638351,934.55,11.5,2.650253534,2.251000166,,
00:54.4,19.173,36.44,35,13.0271728,77.5638139,934.58,12,1.973897576,2.094000101,,
00:55.4,19.17,36.9,35,13.0271837,77.5638091,934.58,11.7,2.144464493,1.905000091,,
00:56.4,19.167,37.21,35,13.0272064,77.5638131,934.6,10.8,2.950006247,2.685000181,,
00:57.5,19.087,39.59,35,13.027223,77.5638179,934.52,10.4,1.286444664,1.851000071,,
00:58.5,19.316,30.99,35,13.027223,77.5638223,934.6,11.8,0.785223842,0.296000004,,
00:59.5,19.603,20.1,35,13.0272177,77.5638162,934.59,11.5,0.911679387,0.682000041,,
01:00.5,18.958,43.82,35,13.0272188,77.5638154,934.47,11.5,0.16821003,0.112000003,,
01:01.5,19.02,41.39,35,13.02722,77.5638152,934.39,10.9,0.084169738,0.085000001,,
01:02.5,18.964,42.77,35,13.0272165,77.5638126,934.44,11.6,0.558208644,0.519000053,,
01:03.5,19.051,39.74,35,13.0272117,77.5638095,934.51,11.4,0.324487269,0.579000056,,
01:04.5,19.029,40.49,35,13.027214,77.5638124,934.58,10.9,0.724623024,0.550999999,,
01:05.5,19.24,32.64,35,13.0272195,77.5638155,934.62,12.5,0.634086072,0.715000033,,
01:06.5,19.129,36.9,35,13.0272223,77.5638178,934.62,11,0.158621669,0.654000044,,
01:07.5,19.201,34.09,34,13.027225,77.563814,934.58,12.1,0.524745762,0.42900002,,
01:08.5,19.158,35.66,34,13.0272238,77.5638112,934.61,10.7,0.700677097,0.316000015,,
01:09.5,19.203,33.59,34,13.0272212,77.5638135,934.64,12.8,0.592507362,0.558000028,,
01:10.5,19.019,40.42,34,13.0272189,77.5638176,934.65,12.4,0.409445047,0.477000028,,
01:11.5,19.082,37.91,34,13.027218,77.5638164,934.67,11.7,0.56259799,0.255000025,,
01:12.5,19.021,39.91,34,13.0272158,77.5638149,934.7,11.6,0.134729594,0.428000033,,
01:13.6,19.07,37.71,34,13.0272136,77.5638149,934.59,10.7,0.163029581,0.24000001,,
01:14.6,18.837,46.19,34,13.0272152,77.5638155,934.33,10.9,0.729856431,0.400000006,,
01:15.6,18.946,42.86,34,13.0272182,77.5638136,934.03,10.8,0.302546471,0.373000026,,
01:16.6,19.094,36.57,34,13.0272151,77.5638101,933.55,11.2,0.149813995,0.120000005,,
01:17.6,19.009,39.66,34,13.027216,77.5638115,933.24,11.7,0.42312187,0.243000016,,
01:18.6,18.949,41.28,34,13.0272181,77.5638151,932.91,12.6,0.588895142,0.442000031,,
01:19.6,19.077,36.27,34,13.0272203,77.5638146,932.64,12.5,0.146185085,0.287,,
01:20.6,18.923,41.85,34,13.0272194,77.5638136,932.39,12.6,0.264316589,0.15200001,,
01:21.6,19.048,36.75,34,13.0272171,77.5638156,932.18,12.4,0.25586319,0.399000019,,
01:22.6,19.136,33.63,34,13.0272171,77.5638121,931.85,12.6,0.358163327,0.421000034,,
01:23.6,19.087,35.56,34,13.0272169,77.5638093,931.55,11.8,0.175888047,0.276000023,,
01:24.6,19.195,32.15,34,13.0272165,77.5638091,931.17,12.6,0.236857101,0.106000006,,
01:25.6,20.093,0.31,34,13.0272157,77.5638101,930.95,12.6,0.15394707,0.291000009,,
01:26.6,20.137,0.3,34,13.0272183,77.5638097,930.79,12,0.232353166,0.220000014,,
01:27.6,20.163,0.37,34,13.0272188,77.5638102,930.74,11.8,0.219428405,0.101000004,,
01:28.6,20.169,0.35,34,13.0272187,77.5638103,930.71,9.7,0.203864411,0.033,,
01:29.6,20.169,0.35,34,13.0272187,77.5638103,930.71,9.5,0.203864411,0.033,,
01:30.6,20.169,0.35,34,13.0272187,77.5638103,930.71,8.6,0.203864411,0.033,,
01:31.7,20.169,0.35,34,13.0272187,77.5638103,930.71,8.3,0.203864411,0.033,,
01:32.7,20.169,0.35,34,13.0272187,77.5638103,930.71,8.7,0.203864411,0.033,,
01:33.7,20.169,0.35,34,13.0272187,77.5638103,930.71,8.6,0.203864411,0.033,,
01:34.7,20.169,0.35,34,13.0272187,77.5638103,930.71,7.7,0.203864411,0.033,,
01:35.7,20.169,0.35,34,13.0272187,77.5638103,930.71,8.8,0.203864411,0.033,,
01:36.7,20.169,0.35,34,13.0272187,77.5638103,930.71,9,0.203864411,0.033,,
01:37.7,20.169,0.35,34,13.0272187,77.5638103,930.71,9.4,0.203864411,0.033,,
01:38.7,20.169,0.35,34,13.0272187,77.5638103,930.71,8.7,0.203864411,0.033,,
01:39.7,20.169,0.35,34,13.0272187,77.5638103,930.71,9.2,0.203864411,0.033,,
01:40.7,20.169,0.35,34,13.0272187,77.5638103,930.71,8.7,0.203864411,0.033,,
01:41.7,20.169,0.35,34,13.0272187,77.5638103,930.71,8.7,0.203864411,0.033,,
01:42.7,20.169,0.35,34,13.0272187,77.5638103,930.71,8.9,0.203864411,0.033,,
01:43.7,20.169,0.35,34,13.0272187,77.5638103,930.71,8.9,0.203864411,0.033,,
01:44.7,20.169,0.35,34,13.0272187,77.5638103,930.71,8.5,0.203864411,0.033,,
01:45.8,20.169,0.35,34,13.0272187,77.5638103,930.71,7.6,0.203864411,0.033,,
01:46.8,20.169,0.35,34,13.0272187,77.5638103,930.71,8.3,0.203864411,0.033,,
01:47.8,20.169,0.35,34,13.0272187,77.5638103,930.71,9.8,0.203864411,0.033,,
01:48.8,20.169,0.35,34,13.0272187,77.5638103,930.71,8.4,0.203864411,0.033,,
01:49.8,20.169,0.35,34,13.0272187,77.5638103,930.71,8,0.203864411,0.033,,
01:50.8,20.169,0.35,34,13.0272187,77.5638103,930.71,8.7,0.203864411,0.033,,
01:51.8,20.169,0.35,34,13.0272187,77.5638103,930.71,9.2,0.203864411,0.033,,
01:52.8,20.169,0.35,34,13.0272187,77.5638103,930.71,8.8,0.203864411,0.033,,
01:53.8,20.169,0.35,34,13.0272187,77.5638103,930.71,8.4,0.203864411,0.033,,
01:54.8,20.169,0.35,34,13.0272187,77.5638103,930.71,8.2,0.203864411,0.033,,
01:55.8,20.169,0.35,34,13.0272187,77.5638103,930.71,8.9,0.203864411,0.033,,
01:56.8,20.169,0.35,34,13.0272187,77.5638103,930.71,8.8,0.203864411,0.033,,
